user_id,user_name,match_id,home_goals,away_goals
15,paulo,537358,2,1
15,paulo,537359,2,0
15,paulo,537360,1,0
15,paulo,537361,2,0
15,paulo,537362,1,1
15,paulo,537363,1,1
15,paulo,537364,1,1
15,paulo,537365,2,0
15,paulo,537366,2,0
15,paulo,537368,1,1
15,paulo,537367,3,0
15,paulo,537369,4,0
15,paulo,537370,0,2
15,paulo,537371,3,0
15,paulo,537372,0,2
15,paulo,537373,2,1
15,paulo,537374,1,1
15,paulo,537391,2,0
15,paulo,537392,0,2
15,paulo,537393,3,0
15,paulo,537394,2,1
15,paulo,537395,2,1
15,paulo,537396,1,0
193,da mata,537327,3,1
193,da mata,537328,2,2
193,da mata,537329,0,2
193,da mata,537330,2,1
193,da mata,537332,1,0
193,da mata,537331,1,0
193,da mata,537333,1,2
193,da mata,537334,0,3
193,da mata,537335,0,2
193,da mata,537336,1,1
193,da mata,537337,0,1
193,da mata,537338,2,1
193,da mata,537339,3,2
193,da mata,537340,1,3
193,da mata,537342,2,1
193,da mata,537341,2,1
193,da mata,537344,2,2
193,da mata,537343,4,1
193,da mata,537345,2,1
193,da mata,537346,0,3
193,da mata,537348,2,1
193,da mata,537347,1,1
193,da mata,537350,3,0
193,da mata,537349,1,1
193,da mata,537351,5,0
193,da mata,537352,2,2
193,da mata,537353,2,0
193,da mata,537354,1,3
193,da mata,537356,0,3
193,da mata,537355,2,1
193,da mata,537357,2,1
193,da mata,537358,2,1
193,da mata,537359,1,2
193,da mata,537360,1,0
193,da mata,537361,2,1
193,da mata,537362,3,3
193,da mata,537363,1,0
193,da mata,537364,1,0
193,da mata,537365,4,0
193,da mata,537366,3,0
193,da mata,537368,2,2
193,da mata,537367,5,1
193,da mata,537369,6,0
193,da mata,537370,1,2
193,da mata,537371,3,0
193,da mata,537372,1,2
193,da mata,537373,2,2
193,da mata,537374,1,3
193,da mata,537391,3,1
193,da mata,537392,0,3
193,da mata,537393,4,0
193,da mata,537394,2,2
193,da mata,537395,1,2
193,da mata,537396,2,0
193,da mata,537397,2,1
193,da mata,537398,1,0
193,da mata,537399,1,1
193,da mata,537400,3,0
193,da mata,537401,2,0
193,da mata,537402,1,2
193,da mata,537403,4,0
193,da mata,537404,0,2
193,da mata,537405,2,0
193,da mata,537406,1,4
193,da mata,537407,2,2
193,da mata,537408,0,2
193,da mata,537409,2,1
193,da mata,537410,2,0
193,da mata,537411,2,2
193,da mata,537412,3,0
193,da mata,537413,4,0
193,da mata,537414,2,1
15,paulo,537397,2,1
15,paulo,537398,2,1
15,paulo,537399,1,0
15,paulo,537400,2,1
15,paulo,537401,3,0
15,paulo,537402,1,1
15,paulo,537403,2,0
15,paulo,537404,0,2
15,paulo,537405,3,0
15,paulo,537406,1,2
15,paulo,537407,1,1
15,paulo,537408,1,0
15,paulo,537409,1,1
15,paulo,537410,1,1
15,paulo,537411,2,0
15,paulo,537412,2,1
15,paulo,537413,3,0
15,paulo,537414,2,1
30,rapha motta,537327,2,0
30,rapha motta,537328,2,1
30,rapha motta,537329,2,0
30,rapha motta,537330,1,3
30,rapha motta,537332,0,3
30,rapha motta,537331,2,0
30,rapha motta,537333,0,0
30,rapha motta,537334,0,1
30,rapha motta,537335,0,2
30,rapha motta,537336,2,0
30,rapha motta,537337,1,1
30,rapha motta,537338,2,0
30,rapha motta,537339,2,1
30,rapha motta,537340,0,1
30,rapha motta,537342,3,1
30,rapha motta,537341,3,0
30,rapha motta,537344,2,0
30,rapha motta,537343,3,0
30,rapha motta,537345,2,0
30,rapha motta,537346,1,1
30,rapha motta,537348,2,1
30,rapha motta,537347,0,1
30,rapha motta,537350,0,1
30,rapha motta,537349,1,0
30,rapha motta,537351,3,0
30,rapha motta,537352,2,0
30,rapha motta,537353,2,1
30,rapha motta,537354,0,1
30,rapha motta,537356,0,2
30,rapha motta,537355,2,0
30,rapha motta,537357,0,1
30,rapha motta,537358,0,0
30,rapha motta,537359,2,1
30,rapha motta,537360,1,0
30,rapha motta,537361,2,0
30,rapha motta,537362,2,0
30,rapha motta,537363,1,0
30,rapha motta,537364,1,1
30,rapha motta,537365,2,0
30,rapha motta,537366,2,0
30,rapha motta,537368,2,1
30,rapha motta,537367,2,0
30,rapha motta,537369,2,0
30,rapha motta,537370,1,2
30,rapha motta,537371,2,0
30,rapha motta,537372,0,1
30,rapha motta,537373,2,1
30,rapha motta,537374,0,1
30,rapha motta,537391,2,0
30,rapha motta,537392,0,1
30,rapha motta,537393,2,0
30,rapha motta,537394,1,0
30,rapha motta,537395,0,0
30,rapha motta,537396,1,0
30,rapha motta,537397,2,0
30,rapha motta,537398,2,0
30,rapha motta,537399,3,1
30,rapha motta,537400,2,0
30,rapha motta,537401,3,0
30,rapha motta,537402,1,1
30,rapha motta,537403,2,0
30,rapha motta,537404,0,2
30,rapha motta,537405,3,0
30,rapha motta,537406,0,2
30,rapha motta,537407,2,0
30,rapha motta,537408,1,1
30,rapha motta,537409,1,1
30,rapha motta,537410,1,0
30,rapha motta,537411,2,0
30,rapha motta,537412,1,0
30,rapha motta,537413,2,0
30,rapha motta,537414,1,1
269,fuka,537327,1,0
269,fuka,537328,1,1
269,fuka,537329,2,1
269,fuka,537330,2,1
269,fuka,537332,1,1
269,fuka,537331,1,1
269,fuka,537333,1,1
269,fuka,537334,0,2
269,fuka,537335,1,2
269,fuka,537336,1,0
269,fuka,537337,1,2
269,fuka,537338,1,0
269,fuka,537339,2,2
269,fuka,537340,0,1
269,fuka,537342,1,0
269,fuka,537341,3,0
269,fuka,537344,2,1
269,fuka,537343,2,0
269,fuka,537345,2,1
269,fuka,537346,1,1
269,fuka,537348,1,1
269,fuka,537347,1,0
269,fuka,537350,2,1
269,fuka,537349,1,1
269,fuka,537351,3,1
269,fuka,537352,2,1
269,fuka,537353,1,1
269,fuka,537354,0,1
269,fuka,537356,0,2
269,fuka,537355,2,1
269,fuka,537357,1,1
269,fuka,537358,1,0
269,fuka,537359,2,1
269,fuka,537360,1,0
269,fuka,537361,2,0
269,fuka,537362,2,2
269,fuka,537363,2,1
269,fuka,537364,0,1
269,fuka,537365,3,0
269,fuka,537366,1,1
269,fuka,537368,2,1
269,fuka,537367,1,0
269,fuka,537369,3,0
269,fuka,537370,0,1
269,fuka,537371,2,1
269,fuka,537372,0,2
269,fuka,537373,1,1
269,fuka,537374,0,1
269,fuka,537391,2,1
269,fuka,537392,0,1
269,fuka,537393,3,0
269,fuka,537394,1,0
269,fuka,537395,2,1
269,fuka,537396,1,0
269,fuka,537397,2,0
269,fuka,537398,0,0
269,fuka,537399,3,1
269,fuka,537400,1,1
269,fuka,537401,2,0
269,fuka,537402,1,1
269,fuka,537403,2,0
269,fuka,537404,0,2
269,fuka,537405,2,0
269,fuka,537406,0,1
269,fuka,537407,1,1
269,fuka,537408,1,0
269,fuka,537409,2,1
269,fuka,537410,1,1
269,fuka,537411,2,1
269,fuka,537412,2,0
269,fuka,537413,2,0
269,fuka,537414,1,0
19,fabner,537327,2,0
19,fabner,537328,1,1
19,fabner,537329,1,2
19,fabner,537330,2,1
19,fabner,537332,0,1
19,fabner,537331,2,1
19,fabner,537333,1,1
19,fabner,537334,0,2
19,fabner,537335,1,2
19,fabner,537336,2,0
19,fabner,537337,1,2
19,fabner,537338,2,0
19,fabner,537339,2,1
19,fabner,537340,0,2
19,fabner,537342,2,1
19,fabner,537341,5,0
19,fabner,537344,2,0
19,fabner,537343,3,0
19,fabner,537345,1,0
19,fabner,537346,0,2
19,fabner,537348,2,2
19,fabner,537347,1,1
19,fabner,537350,1,1
19,fabner,537349,1,1
27,bayao,537327,2,1
27,bayao,537328,1,1
27,bayao,537329,1,1
27,bayao,537330,1,1
27,bayao,537332,1,2
27,bayao,537331,0,0
27,bayao,537333,0,0
27,bayao,537334,0,2
27,bayao,537335,0,1
27,bayao,537336,1,1
27,bayao,537337,0,1
27,bayao,537338,1,0
27,bayao,537339,3,1
27,bayao,537340,1,1
27,bayao,537342,2,1
27,bayao,537341,3,0
27,bayao,537344,2,0
27,bayao,537343,2,0
27,bayao,537345,1,1
27,bayao,537346,1,1
27,bayao,537348,2,1
27,bayao,537347,1,1
27,bayao,537350,1,0
27,bayao,537349,1,0
27,bayao,537351,3,0
27,bayao,537352,1,2
27,bayao,537353,2,0
27,bayao,537354,0,2
27,bayao,537356,0,2
27,bayao,537355,2,1
27,bayao,537357,2,1
27,bayao,537358,1,1
27,bayao,537359,1,0
27,bayao,537360,2,1
27,bayao,537361,2,0
27,bayao,537362,1,1
27,bayao,537363,2,1
27,bayao,537364,1,0
27,bayao,537365,2,0
27,bayao,537366,2,1
27,bayao,537368,1,0
27,bayao,537367,2,0
27,bayao,537369,3,0
27,bayao,537370,0,2
27,bayao,537371,2,0
27,bayao,537372,0,2
27,bayao,537373,2,1
27,bayao,537374,0,1
27,bayao,537391,2,1
27,bayao,537392,0,2
27,bayao,537393,3,0
27,bayao,537394,1,2
27,bayao,537395,2,1
27,bayao,537396,2,1
27,bayao,537397,2,0
27,bayao,537398,1,1
27,bayao,537399,2,0
27,bayao,537400,1,2
27,bayao,537401,3,0
27,bayao,537402,1,1
27,bayao,537403,3,0
27,bayao,537404,0,2
27,bayao,537405,3,0
27,bayao,537406,0,2
27,bayao,537407,2,1
27,bayao,537408,1,1
27,bayao,537409,2,1
27,bayao,537410,2,0
27,bayao,537411,2,1
27,bayao,537412,2,0
27,bayao,537413,3,0
27,bayao,537414,2,1
39,fratz,537327,3,1
39,fratz,537328,2,2
39,fratz,537329,0,1
39,fratz,537330,2,1
39,fratz,537331,2,0
39,fratz,537332,1,2
39,fratz,537333,1,1
39,fratz,537334,0,2
39,fratz,537335,1,2
39,fratz,537336,3,0
39,fratz,537337,1,0
39,fratz,537338,2,0
39,fratz,537339,2,2
39,fratz,537340,0,2
39,fratz,537342,1,1
39,fratz,537341,3,0
39,fratz,537343,2,0
39,fratz,537344,3,1
39,fratz,537345,1,0
39,fratz,537346,1,1
39,fratz,537348,2,1
39,fratz,537347,1,0
39,fratz,537349,0,1
39,fratz,537350,1,0
39,fratz,537351,2,0
39,fratz,537352,1,2
39,fratz,537353,2,1
39,fratz,537354,1,3
39,fratz,537355,2,1
39,fratz,537356,1,2
39,fratz,537357,3,2
39,fratz,537358,2,0
39,fratz,537359,3,1
39,fratz,537360,2,0
39,fratz,537361,2,0
39,fratz,537362,2,0
39,fratz,537363,2,0
39,fratz,537364,1,0
39,fratz,537365,3,0
39,fratz,537366,2,0
39,fratz,537367,4,0
39,fratz,537368,2,2
39,fratz,537369,4,0
39,fratz,537370,0,2
39,fratz,537371,4,0
39,fratz,537372,0,3
39,fratz,537373,3,1
39,fratz,537374,0,1
39,fratz,537391,3,0
39,fratz,537392,1,3
39,fratz,537393,3,0
39,fratz,537394,0,2
39,fratz,537395,1,2
39,fratz,537396,2,1
39,fratz,537397,3,0
39,fratz,537398,1,1
39,fratz,537399,2,0
39,fratz,537400,1,0
39,fratz,537401,3,0
39,fratz,537402,1,3
39,fratz,537403,3,0
39,fratz,537404,1,3
39,fratz,537405,2,0
39,fratz,537406,0,2
39,fratz,537407,2,2
39,fratz,537408,2,1
39,fratz,537409,2,1
39,fratz,537410,2,0
39,fratz,537411,1,1
39,fratz,537412,2,1
39,fratz,537413,3,0
39,fratz,537414,2,1
14,samuel,537327,2,1
14,samuel,537328,2,1
14,samuel,537329,0,1
14,samuel,537330,2,1
14,samuel,537332,1,2
14,samuel,537331,1,0
14,samuel,537333,2,1
14,samuel,537334,0,2
14,samuel,537335,0,2
14,samuel,537336,0,1
14,samuel,537337,0,1
14,samuel,537338,2,1
14,samuel,537339,2,0
14,samuel,537340,0,2
14,samuel,537342,2,0
14,samuel,537341,4,0
14,samuel,537344,2,1
14,samuel,537343,2,0
14,samuel,537345,2,1
14,samuel,537346,1,2
14,samuel,537348,1,0
14,samuel,537347,1,2
14,samuel,537350,2,1
14,samuel,537349,1,1
14,samuel,537351,4,0
14,samuel,537352,1,1
14,samuel,537353,2,1
14,samuel,537354,0,2
14,samuel,537356,0,2
14,samuel,537355,2,1
14,samuel,537357,2,0
14,samuel,537358,2,1
14,samuel,537359,2,1
14,samuel,537360,1,0
14,samuel,537361,2,0
14,samuel,537362,2,1
14,samuel,537363,1,0
14,samuel,537364,2,0
14,samuel,537365,2,0
14,samuel,537366,2,0
14,samuel,537368,1,1
14,samuel,537367,3,0
14,samuel,537369,4,0
14,samuel,537370,0,2
14,samuel,537371,3,0
14,samuel,537372,0,3
14,samuel,537373,2,1
14,samuel,537374,1,0
14,samuel,537391,3,1
14,samuel,537392,0,2
14,samuel,537393,3,0
14,samuel,537394,1,1
14,samuel,537395,2,1
14,samuel,537396,2,0
14,samuel,537397,1,1
14,samuel,537398,2,0
14,samuel,537399,2,0
14,samuel,537400,2,1
14,samuel,537401,4,0
14,samuel,537402,1,1
14,samuel,537403,4,0
14,samuel,537404,0,2
14,samuel,537405,2,0
14,samuel,537406,1,3
14,samuel,537407,2,1
14,samuel,537408,0,1
14,samuel,537409,2,1
14,samuel,537410,2,0
14,samuel,537411,2,0
14,samuel,537412,3,0
14,samuel,537413,3,0
14,samuel,537414,2,1
15,paulo,537413,2,1
1598,lipe,537327,2,0
1598,lipe,537328,1,1
1598,lipe,537329,2,1
1598,lipe,537330,1,1
1598,lipe,537332,0,2
1598,lipe,537331,1,0
1598,lipe,537333,2,1
1598,lipe,537334,0,2
1598,lipe,537335,0,3
1598,lipe,537336,0,0
1598,lipe,537337,1,0
1598,lipe,537338,2,0
1598,lipe,537339,2,1
1598,lipe,537340,0,3
1598,lipe,537342,2,0
1598,lipe,537341,5,0
1598,lipe,537344,3,1
1598,lipe,537343,4,1
1598,lipe,537345,3,1
1598,lipe,537346,1,2
1598,lipe,537348,1,1
1598,lipe,537347,0,2
1598,lipe,537350,2,3
1598,lipe,537349,1,1
1598,lipe,537351,5,0
1598,lipe,537352,2,2
1598,lipe,537353,3,0
1598,lipe,537354,0,4
1598,lipe,537356,0,3
1598,lipe,537355,2,0
1598,lipe,537357,1,0
1598,lipe,537358,2,1
1598,lipe,537359,2,0
1598,lipe,537360,2,1
1598,lipe,537361,2,0
1598,lipe,537362,1,1
1598,lipe,537363,2,1
1598,lipe,537364,2,0
1598,lipe,537365,2,1
1598,lipe,537366,2,1
1598,lipe,537368,0,1
1598,lipe,537367,1,0
1598,lipe,537369,4,0
1598,lipe,537370,1,2
1598,lipe,537371,2,0
1598,lipe,537372,0,4
1598,lipe,537373,2,2
1598,lipe,537374,1,1
1598,lipe,537391,3,1
1598,lipe,537392,1,2
1598,lipe,537393,3,1
1598,lipe,537394,1,1
1598,lipe,537395,2,0
1598,lipe,537396,1,0
1598,lipe,537397,3,0
1598,lipe,537398,2,1
1598,lipe,537399,4,1
1598,lipe,537400,3,1
1598,lipe,537401,2,0
1598,lipe,537402,3,1
1598,lipe,537403,4,1
1598,lipe,537404,0,3
1598,lipe,537405,3,0
1598,lipe,537406,2,1
1598,lipe,537407,1,1
1598,lipe,537408,0,0
1598,lipe,537409,2,1
1598,lipe,537410,3,1
1598,lipe,537411,2,0
1598,lipe,537412,2,1
1598,lipe,537413,3,1
1598,lipe,537414,2,0
18,rafao,537327,1,0
18,rafao,537328,2,1
18,rafao,537329,0,0
18,rafao,537330,1,0
18,rafao,537332,1,2
18,rafao,537331,2,0
18,rafao,537333,3,2
18,rafao,537334,0,2
18,rafao,537335,0,1
18,rafao,537336,3,0
18,rafao,537337,2,2
18,rafao,537338,3,0
18,rafao,537339,1,1
18,rafao,537340,0,2
18,rafao,537342,2,0
18,rafao,537341,4,0
18,rafao,537344,1,0
18,rafao,537343,4,0
18,rafao,537345,1,1
18,rafao,537346,1,2
18,rafao,537348,2,0
18,rafao,537347,0,1
18,rafao,537350,2,1
18,rafao,537349,0,2
18,rafao,537351,7,0
18,rafao,537352,2,2
18,rafao,537353,4,1
18,rafao,537354,0,5
18,rafao,537356,0,3
18,rafao,537355,2,0
18,rafao,537357,1,0
18,rafao,537358,1,0
18,rafao,537359,2,0
18,rafao,537360,1,1
18,rafao,537361,3,1
18,rafao,537362,0,0
18,rafao,537363,2,0
18,rafao,537364,1,0
18,rafao,537365,2,0
18,rafao,537366,1,0
18,rafao,537368,0,0
18,rafao,537367,3,0
18,rafao,537369,4,0
18,rafao,537370,0,3
18,rafao,537371,4,0
18,rafao,537372,0,2
18,rafao,537373,2,0
18,rafao,537374,0,0
18,rafao,537391,3,1
18,rafao,537392,0,3
18,rafao,537393,2,0
18,rafao,537394,0,1
18,rafao,537395,1,0
18,rafao,537396,2,0
18,rafao,537397,5,0
18,rafao,537398,1,0
18,rafao,537399,2,1
18,rafao,537400,2,0
18,rafao,537401,4,0
18,rafao,537402,1,0
18,rafao,537403,3,0
18,rafao,537404,1,3
18,rafao,537405,3,1
18,rafao,537406,0,2
18,rafao,537407,2,1
18,rafao,537408,1,1
18,rafao,537409,3,1
18,rafao,537410,2,1
18,rafao,537411,2,1
18,rafao,537412,3,1
18,rafao,537413,2,0
18,rafao,537414,1,1
191,aloisio,537327,2,1
191,aloisio,537328,1,1
191,aloisio,537329,0,1
191,aloisio,537330,2,0
191,aloisio,537332,0,2
191,aloisio,537331,1,1
191,aloisio,537339,1,1
191,aloisio,537340,0,2
191,aloisio,537342,1,0
191,aloisio,537341,4,0
191,aloisio,537344,2,0
191,aloisio,537343,2,0
191,aloisio,537345,1,0
191,aloisio,537346,0,1
191,aloisio,537348,2,0
191,aloisio,537347,0,1
191,aloisio,537350,2,1
191,aloisio,537349,1,1
191,aloisio,537351,4,0
191,aloisio,537352,0,2
191,aloisio,537353,2,0
191,aloisio,537354,0,2
191,aloisio,537356,0,2
191,aloisio,537355,1,1
191,aloisio,537391,2,1
191,aloisio,537392,0,2
191,aloisio,537393,3,0
191,aloisio,537394,2,2
191,aloisio,537395,1,1
191,aloisio,537396,2,0
191,aloisio,537397,1,0
191,aloisio,537398,1,0
191,aloisio,537399,1,0
191,aloisio,537400,1,0
191,aloisio,537401,3,0
191,aloisio,537402,2,2
191,aloisio,537409,1,1
191,aloisio,537410,2,0
191,aloisio,537411,1,1
191,aloisio,537412,2,0
191,aloisio,537413,3,0
191,aloisio,537414,2,2
191,aloisio,537403,3,0
191,aloisio,537404,0,1
191,aloisio,537405,2,0
191,aloisio,537406,0,1
191,aloisio,537407,2,1
191,aloisio,537408,0,2
191,aloisio,537369,4,0
191,aloisio,537370,0,1
191,aloisio,537371,2,0
191,aloisio,537372,0,2
191,aloisio,537373,2,0
191,aloisio,537374,1,2
191,aloisio,537363,2,0
191,aloisio,537364,2,1
191,aloisio,537365,2,0
191,aloisio,537366,2,1
191,aloisio,537368,1,2
191,aloisio,537367,3,0
191,aloisio,537357,2,1
191,aloisio,537358,0,0
191,aloisio,537359,2,1
191,aloisio,537360,1,0
191,aloisio,537361,2,0
191,aloisio,537362,2,2
191,aloisio,537334,0,2
191,aloisio,537336,2,0
191,aloisio,537338,2,0
191,aloisio,537333,2,1
191,aloisio,537335,1,2
191,aloisio,537337,1,1
28,alonso,537327,2,0
28,alonso,537328,0,0
28,alonso,537329,1,0
28,alonso,537330,2,1
28,alonso,537332,1,1
28,alonso,537331,3,0
28,alonso,537333,1,0
28,alonso,537334,0,2
28,alonso,537335,2,0
28,alonso,537336,2,1
28,alonso,537337,0,2
28,alonso,537338,1,3
28,alonso,537339,1,0
28,alonso,537340,1,4
28,alonso,537342,2,0
28,alonso,537341,4,0
28,alonso,537344,1,2
28,alonso,537343,3,0
28,alonso,537345,1,2
28,alonso,537346,0,3
28,alonso,537348,3,1
28,alonso,537347,1,1
28,alonso,537350,2,1
28,alonso,537349,0,2
28,alonso,537351,6,0
28,alonso,537352,1,1
28,alonso,537353,2,0
28,alonso,537354,0,2
28,alonso,537356,0,3
28,alonso,537355,1,3
28,alonso,537357,3,2
28,alonso,537358,1,0
28,alonso,537359,2,1
28,alonso,537360,0,1
28,alonso,537361,2,1
28,alonso,537362,1,1
28,alonso,537363,3,0
28,alonso,537364,2,0
28,alonso,537365,1,1
28,alonso,537366,1,1
28,alonso,537368,1,2
28,alonso,537367,4,0
28,alonso,537369,6,1
28,alonso,537370,1,3
28,alonso,537371,4,0
28,alonso,537372,0,2
28,alonso,537373,3,3
28,alonso,537374,2,3
28,alonso,537391,0,1
28,alonso,537392,0,3
28,alonso,537393,2,0
28,alonso,537394,2,2
28,alonso,537395,2,2
28,alonso,537396,3,0
28,alonso,537397,2,2
28,alonso,537398,3,1
28,alonso,537399,2,2
28,alonso,537400,2,0
28,alonso,537401,4,0
28,alonso,537402,1,2
28,alonso,537403,3,0
28,alonso,537404,1,3
28,alonso,537405,4,0
28,alonso,537406,1,3
28,alonso,537407,1,2
28,alonso,537408,2,2
28,alonso,537409,1,0
28,alonso,537410,2,0
28,alonso,537411,2,2
28,alonso,537412,3,0
28,alonso,537413,4,1
28,alonso,537414,3,3
37,michel,537327,1,0
37,michel,537328,1,1
37,michel,537329,0,1
37,michel,537330,1,0
37,michel,537332,0,1
37,michel,537331,0,1
37,michel,537333,1,0
37,michel,537334,0,2
37,michel,537335,0,1
37,michel,537336,1,0
37,michel,537337,0,1
37,michel,537338,1,0
37,michel,537339,1,0
37,michel,537340,0,1
37,michel,537342,1,0
37,michel,537341,3,0
37,michel,537344,1,0
37,michel,537343,1,0
37,michel,537345,1,0
37,michel,537346,0,1
37,michel,537348,1,0
37,michel,537347,0,1
37,michel,537350,1,0
37,michel,537349,1,1
37,michel,537351,2,0
37,michel,537352,0,1
37,michel,537353,1,0
37,michel,537354,0,2
37,michel,537356,0,2
37,michel,537355,1,0
37,michel,537357,1,0
37,michel,537358,1,0
37,michel,537359,1,0
37,michel,537360,1,0
37,michel,537361,1,0
37,michel,537362,1,0
37,michel,537363,1,0
37,michel,537364,1,0
37,michel,537365,1,0
37,michel,537366,1,0
37,michel,537368,1,0
37,michel,537367,1,0
37,michel,537369,3,0
37,michel,537370,0,1
37,michel,537371,2,0
37,michel,537372,0,1
37,michel,537373,1,0
37,michel,537374,1,1
37,michel,537391,1,0
37,michel,537392,0,2
37,michel,537393,2,0
37,michel,537394,0,1
37,michel,537395,1,0
37,michel,537396,1,0
37,michel,537397,1,0
37,michel,537398,1,0
37,michel,537399,1,0
37,michel,537400,1,0
37,michel,537401,2,0
37,michel,537402,0,1
37,michel,537403,1,0
37,michel,537404,0,1
37,michel,537405,2,0
37,michel,537406,0,1
37,michel,537407,1,0
37,michel,537408,1,0
37,michel,537409,1,0
37,michel,537410,1,0
37,michel,537411,1,0
37,michel,537412,1,0
37,michel,537413,1,0
37,michel,537414,1,0
19,fabner,537351,7,0
19,fabner,537352,1,1
19,fabner,537353,2,1
19,fabner,537354,0,3
19,fabner,537356,0,2
19,fabner,537355,2,0
19,fabner,537357,2,1
19,fabner,537358,1,0
19,fabner,537359,2,0
19,fabner,537360,2,0
19,fabner,537361,2,0
19,fabner,537362,1,1
19,fabner,537363,2,1
19,fabner,537364,2,2
19,fabner,537365,3,0
19,fabner,537366,2,0
19,fabner,537368,3,1
19,fabner,537367,3,0
19,fabner,537369,5,0
19,fabner,537370,0,2
19,fabner,537371,3,0
19,fabner,537372,0,4
19,fabner,537373,2,1
19,fabner,537374,1,2
19,fabner,537391,2,0
19,fabner,537392,0,2
19,fabner,537393,4,0
19,fabner,537394,1,1
19,fabner,537395,2,1
19,fabner,537396,2,0
38,raphael,537327,2,1
38,raphael,537328,1,0
38,raphael,537329,0,2
38,raphael,537330,2,2
38,raphael,537332,1,3
38,raphael,537331,1,1
38,raphael,537333,2,1
38,raphael,537334,0,2
38,raphael,537335,1,2
38,raphael,537336,2,1
38,raphael,537337,1,1
38,raphael,537338,3,0
38,raphael,537339,3,1
38,raphael,537340,0,2
38,raphael,537342,2,0
38,raphael,537341,4,0
38,raphael,537344,2,1
38,raphael,537343,3,0
38,raphael,537345,2,0
38,raphael,537346,0,2
38,raphael,537348,2,0
38,raphael,537347,1,1
38,raphael,537350,1,1
38,raphael,537349,2,2
38,raphael,537351,6,0
38,raphael,537352,1,1
38,raphael,537353,2,0
38,raphael,537354,0,3
38,raphael,537356,0,2
38,raphael,537355,2,1
38,raphael,537357,2,2
38,raphael,537358,2,0
38,raphael,537359,1,1
38,raphael,537360,2,1
38,raphael,537361,2,0
38,raphael,537362,1,2
38,raphael,537363,2,1
38,raphael,537364,3,1
38,raphael,537365,2,1
38,raphael,537366,2,0
38,raphael,537368,2,1
38,raphael,537367,4,0
38,raphael,537369,5,0
38,raphael,537370,1,2
38,raphael,537371,4,0
38,raphael,537372,0,3
38,raphael,537373,2,1
38,raphael,537374,1,1
38,raphael,537391,3,1
38,raphael,537392,0,2
38,raphael,537393,4,0
38,raphael,537394,1,1
38,raphael,537395,2,1
38,raphael,537396,2,0
38,raphael,537397,3,0
38,raphael,537398,2,0
38,raphael,537399,2,1
38,raphael,537400,2,0
38,raphael,537401,3,0
38,raphael,537402,1,1
38,raphael,537403,5,0
38,raphael,537404,1,2
38,raphael,537405,2,0
38,raphael,537406,1,1
38,raphael,537407,3,1
38,raphael,537408,1,2
38,raphael,537409,2,1
38,raphael,537410,2,0
38,raphael,537411,2,0
38,raphael,537412,2,0
38,raphael,537413,3,1
38,raphael,537414,1,1
19,fabner,537397,3,0
19,fabner,537398,3,0
19,fabner,537399,2,0
19,fabner,537402,0,3
20,motoka,537327,2,0
20,motoka,537328,2,1
20,motoka,537329,0,1
20,motoka,537330,2,1
20,motoka,537332,1,2
20,motoka,537331,1,0
20,motoka,537333,0,1
20,motoka,537334,0,2
20,motoka,537335,1,1
20,motoka,537336,2,0
20,motoka,537337,0,1
20,motoka,537338,2,0
20,motoka,537339,3,1
20,motoka,537340,0,2
20,motoka,537342,2,1
20,motoka,537341,4,0
20,motoka,537344,2,0
20,motoka,537343,3,1
20,motoka,537345,2,1
20,motoka,537346,0,1
20,motoka,537348,2,1
20,motoka,537347,0,1
20,motoka,537350,1,0
20,motoka,537349,2,1
20,motoka,537351,3,0
20,motoka,537352,1,1
20,motoka,537353,2,1
20,motoka,537354,0,2
20,motoka,537356,0,3
20,motoka,537355,2,1
20,motoka,537357,2,0
20,motoka,537358,1,0
20,motoka,537359,3,1
20,motoka,537360,2,0
20,motoka,537361,3,0
20,motoka,537362,2,1
20,motoka,537363,2,1
20,motoka,537364,2,0
20,motoka,537365,2,0
20,motoka,537366,3,0
20,motoka,537368,1,0
20,motoka,537367,3,0
20,motoka,537369,4,0
20,motoka,537370,0,2
20,motoka,537371,3,0
20,motoka,537372,0,2
20,motoka,537373,2,1
20,motoka,537374,0,1
20,motoka,537391,1,1
20,motoka,537392,0,1
20,motoka,537393,3,1
20,motoka,537394,1,1
20,motoka,537395,1,1
20,motoka,537396,2,1
20,motoka,537397,2,0
20,motoka,537398,2,1
20,motoka,537399,2,0
20,motoka,537400,1,0
20,motoka,537401,3,0
20,motoka,537402,0,1
20,motoka,537403,3,0
20,motoka,537404,0,2
20,motoka,537405,3,0
20,motoka,537406,0,2
20,motoka,537407,3,1
20,motoka,537408,1,0
20,motoka,537409,1,1
20,motoka,537410,2,0
20,motoka,537411,2,0
20,motoka,537412,2,0
20,motoka,537413,3,0
20,motoka,537414,1,0
16,botinha,537328,1,1
16,botinha,537329,0,2
16,botinha,537330,3,0
16,botinha,537332,1,2
16,botinha,537331,1,2
16,botinha,537334,0,2
16,botinha,537337,0,1
16,botinha,537341,4,0
21,kiwi,537328,1,1
21,kiwi,537329,0,1
21,kiwi,537330,1,1
31,marinho,537327,2,0
31,marinho,537328,1,0
31,marinho,537329,1,1
31,marinho,537330,2,0
31,marinho,537332,0,1
31,marinho,537331,2,0
31,marinho,537333,2,0
31,marinho,537334,0,1
31,marinho,537335,0,1
31,marinho,537336,2,0
31,marinho,537337,1,1
